Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Hong Kong SAR, China",HKG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,596.3186862,,,,,587.2792955,,,,,577.0069094,,,,,563.4844602,,,,,560.4577445,,,,,565.358186,,,,,578.6288637,,,,,583.0628408,,,,,590.6321024,,,,,596.6717649,,,,,604.8166387,,608.1203527,,,
Iceland,ISL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,932129.9718,,,,,855341.6083,,,,,812864.2947,,,,,766459.7225,,,,,726930.6423,,,,,691453.2313,,,,,651198.7803,,,,,627010.1207,,,,,591257.0473,,,,,545630.7813,,,,,530063.9818,,519264.7212,,,
India,IND,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3090.71745,,,,,2786.718988,,,,,2495.635602,,,,,2222.956614,,,,,1981.180123,,,,,1770.338946,,,,,1595.98931,,,,,1449.761671,,,,,1326.840304,,,,,1225.75485,,,,,1144.833421,,1117.586747,,,
Indonesia,IDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,21813.34829,,,,,19063.82314,,,,,16677.74758,,,,,14702.657,,,,,13067.43128,,,,,11756.90172,,,,,10752.74051,,,,,9954.322282,,,,,9282.414681,,,,,8665.639915,,,,,8112.237951,,7913.578052,,,
"Iran, Islamic Rep.",IRN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5569.659339,,,,,4882.567785,,,,,4272.751437,,,,,3691.391299,,,,,3068.046258,,,,,2509.889061,,,,,2205.601996,,,,,2049.096773,,,,,1890.169252,,,,,1783.95158,,,,,1680.758574,,1638.798756,,,
Iraq,IRQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4586.783574,,,,,3934.102003,,,,,3320.803276,,,,,2824.832914,,,,,2437.958628,,,,,2160.815104,,,,,1907.012861,,,,,1636.502105,,,,,1411.427001,,,,,1239.854285,,,,,1073.937844,,1005.539609,,,
Ireland,IRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,17277.55152,,,,,16882.2891,,,,,16135.14003,,,,,14929.01103,,,,,14057.03138,,,,,13841.58504,,,,,13770.11772,,,,,13336.34172,,,,,12462.01945,,,,,11139.04207,,,,,10653.25545,,10520.12349,,,
Isle of Man,IMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,327.0824248,,,,,273.2240437,,,,,238.2465057,,,,,207.5837254,,,,,186.0580501,,,,,171.6639963,,,,,146.3985946,,,,,128.5126799,,,,,114.1552511,,,,,104.4553697,,,,,94.81069465,,91.28863031,,,
Italy,ITA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3586.909843,,,,,3449.872875,,,,,3355.930237,,,,,3261.525503,,,,,3227.600787,,,,,3224.271624,,,,,3213.192958,,,,,3207.924181,,,,,3198.443324,,,,,3122.951365,,,,,3065.180844,,3002.180982,,,
Jamaica,JAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,6454.884415,,,,,6000.896252,,,,,5592.228353,,,,,5200.577927,,,,,4840.45511,,,,,4547.596142,,,,,4388.80781,,,,,4182.730426,,,,,4014.177988,,,,,3898.443037,,,,,3808.528852,,3780.458106,,,
Japan,JPN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4487.01895,,,,,4269.049392,,,,,4011.643094,,,,,3776.468212,,,,,3630.254371,,,,,3521.963126,,,,,3461.349604,,,,,3411.155271,,,,,3374.004473,,,,,3359.348755,,,,,3369.140242,,3378.484553,,,
Jordan,JOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,675.426078,,,,,495.1123985,,,,,362.5318544,,,,,313.3996742,,,,,266.4355995,,,,,218.036476,,,,,171.866424,,,,,141.1345855,,,,,128.9837443,,,,,110.1209377,,,,,85.32921751,,77.41813033,,,
Kazakhstan,KAZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914.449062,,,,,4196.637955,,,,,4330.723817,,,,,4155.851335,,,,,3832.16168,,3722.173715,,,
Kenya,KEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2398.895257,,,,,2038.508308,,,,,1713.124053,,,,,1424.806066,,,,,1178.853756,,,,,980.1452869,,,,,829.1956006,,,,,714.9243109,,,,,623.2309987,,,,,543.508099,,,,,474.2634305,,449.7628967,,,
Kiribati,KIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People¡¯s Rep.",PRK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5643.667906,,,,,5067.046095,,,,,4405.642352,,,,,3988.907741,,,,,3720.452114,,,,,3447.923439,,,,,3200.014672,,,,,2999.69045,,,,,2871.016663,,,,,2768.218815,,,,,2695.739452,,2667.583678,,,
"Korea, Rep.",KOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2445.967134,,,,,2152.269642,,,,,1935.508556,,,,,1781.016289,,,,,1649.021501,,,,,1558.081856,,,,,1482.354767,,,,,1411.2067,,,,,1361.115738,,,,,1332.069719,,,,,1291.836452,,1277.916641,,,
Kosovo,XKX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,0,,,
Kyrgyz Republic,KGZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10836.24928,,,,,10418.61852,,,,,9804.235879,,,,,9287.4497,,,,,8726.280497,,8384.885614,,,
Lao PDR,LAO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,85722.44118,,,,,76253.94486,,,,,67022.40639,,,,,60717.34482,,,,,55979.551,,,,,48755.96742,,,,,42288.90474,,,,,37654.36262,,,,,34635.35466,,,,,32001.14559,,,,,29679.65458,,28952.02343,,,
Latvia,LVA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479.651828,,,,,6963.024041,,,,,7332.784168,,,,,7698.862668,,,,,8327.11094,,8496.415355,,,
Lebanon,LBN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2493.149034,,,,,2207.053836,,,,,1986.150736,,,,,1841.747112,,,,,1823.516987,,,,,1796.290884,,,,,1701.004514,,,,,1552.05696,,,,,1362.538204,,,,,1174.609063,,,,,976.3233453,,856.6412631,,,
Lesotho,LSO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,5928.562522,,,,,5383.361194,,,,,4859.059405,,,,,4319.461777,,,,,3797.157722,,,,,3428.474034,,,,,3137.144814,,,,,2888.779769,,,,,2749.286132,,,,,2638.366695,,,,,2502.478554,,2437.336453,,,
Liberia,LBR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,170870.0704,,,,,152213.8361,,,,,133894.7092,,,,,116246.0208,,,,,98432.46303,,,,,91281.56117,,,,,98876.32006,,,,,84800.77542,,,,,65298.38259,,,,,56932.49969,,,,,47829.00557,,45550.43948,,,
Libya,LBY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,451.3761492,,,,,372.5629725,,,,,300.7531719,,,,,244.2737862,,,,,201.1231868,,,,,170.3286101,,,,,150.5051382,,,,,136.7917145,,,,,126.639186,,,,,117.2458219,,,,,112.9349569,,112.8284678,,,
Liechtenstein,LIE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.249643,,,,,4324.30981,,,,,4490.182735,,,,,4784.460962,,,,,5174.422555,,5272.191373,,,
Luxembourg,LUX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3117.692907,,,,,2985.119181,,,,,2885.170225,,,,,2767.338761,,,,,2735.790986,,,,,2697.235334,,,,,2549.882068,,,,,2384.074383,,,,,2241.273043,,,,,2083.363716,,,,,1883.430707,,1797.529835,,,
"Macao SAR, China",MAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715.397662,,,,,2700.541459,,,,,2635.524528,,,,,2614.432247,,,,,2603.619224,,2599.284234,,,
Madagascar,MDG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,62961.19778,,,,,55486.71398,,,,,48512.80191,,,,,42134.66991,,,,,36495.05005,,,,,31649.86719,,,,,27395.39835,,,,,23487.83309,,,,,20101.26145,,,,,17341.16866,,,,,15080.61214,,14285.8348,,,
Malawi,MWI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4264.832912,,,,,3786.950039,,,,,3321.254175,,,,,2868.041822,,,,,2489.030684,,,,,1987.661964,,,,,1658.835504,,,,,1554.634419,,,,,1343.464979,,,,,1166.103327,,,,,1002.652307,,945.5828217,,,
Malaysia,MYS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,66721.76965,,,,,57733.43319,,,,,51217.5154,,,,,45345.99227,,,,,40081.17682,,,,,35098.10647,,,,,30505.88648,,,,,26895.02709,,,,,23968.11976,,,,,21783.34622,,,,,19883.13107,,19187.49748,,,
Maldives,MDV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,315.9957025,,,,,278.9711544,,,,,243.0310837,,,,,207.2739332,,,,,176.5121205,,,,,147.6930348,,,,,127.0163851,,,,,113.5181156,,,,,101.9226,,,,,89.26711697,,,,,77.67935516,,73.48492457,,,
Mali,MLI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,11149.5813,,,,,10514.8804,,,,,9760.131749,,,,,8938.679319,,,,,8121.655908,,,,,7437.010381,,,,,6765.699213,,,,,5932.315836,,,,,5155.113499,,,,,4387.374132,,,,,3748.43737,,3537.142293,,,
Malta,MLT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,155.9123186,,,,,162.092762,,,,,166.9697471,,,,,164.51119,,,,,154.9564588,,,,,146.5956428,,,,,137.3708578,,,,,131.9257767,,,,,127.5352363,,,,,124.1628229,,,,,120.2300799,,116.2100341,,,
Marshall Islands,MHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,439.9597877,,,,,380.124795,,,,,328.4231338,,,,,284.2047525,,,,,246.1350642,,,,,213.7919313,,,,,186.7897611,,,,,161.8386162,,,,,139.2162404,,,,,120.7487023,,,,,104.4321255,,98.42713439,,,
Mauritius,MUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3928.041591,,,,,3509.300092,,,,,3228.672395,,,,,2985.742024,,,,,2771.729767,,,,,2655.195245,,,,,2536.790844,,,,,2395.748787,,,,,2283.705829,,,,,2219.210571,,,,,2190.492419,,2181.716093,,,
Mexico,MEX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,10061.60259,,,,,8623.26842,,,,,7372.271653,,,,,6356.27292,,,,,5633.412267,,,,,5080.552722,,,,,4604.387948,,,,,4204.283396,,,,,3919.291046,,,,,3657.129499,,,,,3384.968392,,3292.503075,,,
"Micronesia, Fed. Sts.",FSM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.12898,,,,,443.3245179,,,,,447.1355997,,,,,452.9048816,,,,,455.1176718,,455.517199,,,
Monaco,MCO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,34410.33734,,,,,29662.6892,,,,,25651.04263,,,,,22276.14871,,,,,19575.55913,,,,,17114.67273,,,,,15511.46377,,,,,14899.20559,,,,,14240.93951,,,,,13427.63546,,,,,12365.74461,,11901.92811,,,
Montenegro,MNE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2214.616499,,,,,1939.695145,,,,,1737.046708,,,,,1556.046348,,,,,1379.84732,,,,,1234.159877,,,,,1124.401712,,,,,1042.194465,,,,,982.6388719,,,,,928.716791,,,,,869.9881073,,845.0355705,,,
Mozambique,MOZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,13027.43073,,,,,11709.52805,,,,,10452.53102,,,,,9170.758611,,,,,8082.684818,,,,,7703.023633,,,,,7128.018863,,,,,6005.50219,,,,,5240.428016,,,,,4520.382667,,,,,3906.279514,,3685.822138,,,
Myanmar,MMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,45803.22787,,,,,40897.79759,,,,,36235.36063,,,,,32204.90514,,,,,28724.52649,,,,,25935.24551,,,,,24046.14655,,,,,22604.58706,,,,,21276.9478,,,,,20397.9591,,,,,19671.86853,,19316.62592,,,
Namibia,NAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9736.759745,,,,,8571.209918,,,,,7426.688577,,,,,6489.723376,,,,,5831.312254,,,,,4943.859903,,,,,4069.442123,,,,,3502.001712,,,,,3139.418199,,,,,2961.659491,,,,,2720.927377,,2598.068656,,,
Nauru,NRU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,19086.68204,,,,,17513.74458,,,,,15856.72434,,,,,14232.10539,,,,,12699.23771,,,,,11338.07538,,,,,10023.37844,,,,,8852.244033,,,,,8067.949229,,,,,7560.601059,,,,,7168.193042,,6997.786729,,,
Netherlands,NLD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,931.7541738,,,,,873.1405381,,,,,825.2934124,,,,,793.8693082,,,,,768.5487494,,,,,750.0833445,,,,,724.4388661,,,,,704.6471479,,,,,681.1597227,,,,,671.4811458,,,,,656.5219306,,652.2380541,,,
New Caledonia,NCL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,131748.5898,,,,,120039.6461,,,,,112607.1834,,,,,104800.9743,,,,,103608.8844,,,,,99865.62424,,,,,92589.97084,,,,,86478.19533,,,,,82816.25934,,,,,77418.43837,,,,,74181.6202,,72510.36654,,,
Nicaragua,NIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,82796.11272,,,,,71328.04416,,,,,61260.33131,,,,,52525.28242,,,,,45466.12235,,,,,40227.21941,,,,,36063.26725,,,,,32632.49377,,,,,30202.6361,,,,,28286.30961,,,,,26577.69774,,25972.74325,,,
Niger,NER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,975.4313915,,,,,844.5140967,,,,,734.0483943,,,,,637.4158361,,,,,551.6691775,,,,,477.8829621,,,,,409.3843047,,,,,343.8093347,,,,,286.7441772,,,,,238.609173,,,,,197.3873361,,182.7846235,,,
Nigeria,NGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4699.214147,,,,,4222.244104,,,,,3767.306405,,,,,3287.91718,,,,,2852.610139,,,,,2508.466699,,,,,2205.114283,,,,,1946.747129,,,,,1717.616002,,,,,1509.387324,,,,,1321.001721,,1252.404915,,,
Northern Mariana Islands,MNP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,104976.2594,,,,,100936.9966,,,,,97126.77638,,,,,94479.50327,,,,,92835.91107,,,,,91236.8444,,,,,89119.05349,,,,,86716.54608,,,,,84175.10272,,,,,81118.62154,,,,,76117.25485,,74359.11012,,,
Oman,OMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2418.697221,,,,,2120.829729,,,,,1803.233713,,,,,1431.773927,,,,,1085.177942,,,,,864.2700869,,,,,705.9024029,,,,,622.2850039,,,,,599.7553855,,,,,525.7698585,,,,,404.0819201,,353.452792,,,
Pakistan,PAK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1167.248427,,,,,1026.293088,,,,,896.6670901,,,,,775.2349804,,,,,659.1099669,,,,,559.1847607,,,,,483.5286621,,,,,426.069283,,,,,380.2172469,,,,,343.0361118,,,,,309.1424096,,296.4220399,,,
Palau,PLW,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,113608.6722,,,,,98005.52303,,,,,84959.0194,,,,,74324.36109,,,,,65868.02093,,,,,58921.673,,,,,53027.57978,,,,,47863.63839,,,,,43375.20025,,,,,39550.55972,,,,,36205.20666,,34989.87957,,,
Papua New Guinea,PNG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,382396.0334,,,,,341581.1754,,,,,301144.6882,,,,,263516.3143,,,,,229171.5007,,,,,200365.1098,,,,,176605.9901,,,,,155385.836,,,,,136635.4185,,,,,120852.3576,,,,,107794.0625,,103277.7469,,,
Paraguay,PRY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,58344.30821,,,,,51101.03067,,,,,45056.51126,,,,,39858.62113,,,,,34751.93504,,,,,30112.4507,,,,,26394.53376,,,,,23492.35314,,,,,21239.47398,,,,,19610.60709,,,,,18340.80316,,17855.55134,,,
Peru,PER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,154074.8575,,,,,133609.2692,,,,,116610.6092,,,,,102170.9108,,,,,90037.54582,,,,,80237.78941,,,,,72172.93215,,,,,66096.31308,,,,,61688.32719,,,,,58000.77787,,,,,54411.67976,,52981.02362,,,
Philippines,PHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,17057.65677,,,,,14591.82537,,,,,12630.05796,,,,,10973.57035,,,,,9566.894694,,,,,8357.56985,,,,,7360.682639,,,,,6555.827649,,,,,5887.988577,,,,,5364.332831,,,,,4944.94276,,4785.107276,,,
Poland,POL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1768.480789,,,,,1675.672625,,,,,1621.507972,,,,,1545.15618,,,,,1479.41729,,,,,1422.956779,,,,,1397.155282,,,,,1386.816857,,,,,1402.026933,,,,,1406.065388,,,,,1408.185615,,1410.090857,,,
Portugal,PRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4225.045961,,,,,4281.921726,,,,,4403.02511,,,,,4018.750644,,,,,3833.825459,,,,,3788.622388,,,,,3818.138449,,,,,3759.035163,,,,,3646.962162,,,,,3604.299512,,,,,3613.938543,,3653.473078,,,
Puerto Rico,PRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2897.578359,,,,,2683.626176,,,,,2520.182759,,,,,2298.709161,,,,,2166.316344,,,,,2062.84411,,,,,1980.376975,,,,,1888.584174,,,,,1856.839748,,,,,1876.819821,,,,,1953.507619,,2008.558155,,,
Qatar,QAT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,995.3255248,,,,,648.9367866,,,,,429.007002,,,,,306.9451829,,,,,201.8774604,,,,,132.5942781,,,,,113.013277,,,,,104.7496483,,,,,86.73308976,,,,,47.07334111,,,,,26.54571931,,23.58471693,,,
Romania,ROU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2269.155706,,,,,2169.52365,,,,,2051.50974,,,,,1947.959781,,,,,1882.268168,,,,,1846.668959,,,,,1859.238044,,,,,1879.047678,,,,,1950.25461,,,,,2029.403655,,,,,2112.868982,,2128.687764,,,
Russian Federation,RUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29000.12778,,,,,29151.81726,,,,,29675.29651,,,,,30195.00258,,,,,30111.37942,,29981.99148,,,
Rwanda,RWA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,3114.137397,,,,,2779.14541,,,,,2384.717725,,,,,2044.059157,,,,,1730.632672,,,,,1411.143069,,,,,1417.518832,,,,,1456.523092,,,,,1112.906731,,,,,1005.567457,,,,,880.5384595,,837.3469429,,,
Samoa,WSM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,33834.11969,,,,,32118.81013,,,,,28115.60932,,,,,24933.09239,,,,,22085.79012,,,,,20295.11707,,,,,18347.69728,,,,,16627.64002,,,,,15046.00073,,,,,13365.95116,,,,,11919.79835,,11397.73927,,,
Saudi Arabia,SAU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,550.0973672,,,,,461.996371,,,,,375.3581151,,,,,291.5592149,,,,,217.2323155,,,,,165.2248504,,,,,138.0990312,,,,,123.0417394,,,,,109.5574845,,,,,95.03983535,,,,,82.51291147,,77.98101435,,,
Senegal,SEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,7617.668621,,,,,6616.679109,,,,,5701.513818,,,,,4971.539861,,,,,4358.064675,,,,,3742.441139,,,,,3213.061468,,,,,2805.406562,,,,,2481.51822,,,,,2172.89562,,,,,1882.728903,,1773.669952,,,
Serbia,SRB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.916213,,,,,1167.788593,,1179.007138,,,
Seychelles,SYC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,67710.16495,,,,,62658.38375,,,,,57081.06689,,,,,51039.93875,,,,,45384.93373,,,,,39656.29886,,,,,36940.13758,,,,,37162.15824,,,,,32276.18082,,,,,26598.32228,,,,,23647.29003,,22601.54521,,,
Singapore,SGP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,342.8179637,,,,,303.3980583,,,,,278.7585951,,,,,258.0312218,,,,,226.7174413,,,,,216.2326577,,,,,185.7183804,,,,,158.0595347,,,,,143.6798812,,,,,130.7588656,,,,,112.9425158,,109.6947488,,,
Sint Maarten (Dutch part),SXM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.575681,,,,,2343.352467,,,,,2344.350914,,,,,2330.063047,,2325.302857,,,
Slovenia,SVN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9351.374256,,,,,9401.01392,,,,,9360.601244,,,,,9251.175102,,,,,9075.623226,,9054.404019,,,
Solomon Islands,SLB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,357417.0025,,,,,307531.4239,,,,,258983.3022,,,,,214968.9569,,,,,181343.8921,,,,,155823.5116,,,,,135473.8402,,,,,117647.9877,,,,,102696.7665,,,,,90680.40735,,,,,81047.12156,,77671.05007,,,
Somalia,SOM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2087.544665,,,,,1858.451074,,,,,1726.607774,,,,,1242.914867,,,,,893.3293312,,,,,854.9311503,,,,,801.2238427,,,,,737.3294542,,,,,627.3416179,,,,,543.5473859,,,,,470.0803273,,444.0127654,,,
South Africa,ZAF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2434.569848,,,,,2128.692277,,,,,1855.21558,,,,,1623.347388,,,,,1429.927534,,,,,1271.634498,,,,,1138.204876,,,,,1026.180804,,,,,952.6609788,,,,,898.0262886,,,,,845.3115202,,821.421936,,,
South Sudan,SSD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.34442,,2254.797103,,,
